ug_course,ug_specialization,interests,skills,ug_score,ug_score_num,Final_Cluster,Career_Group,SVD1,SVD2,SVD3,profile_doc
bsc,computer science engineering,data analytics; digital marketing; financial analysis; research; technology,active listening; analytical thinking; critical thinking; data visualization; gathering information; people management; presentation; programming language skills; python,86.64,86.64,0,Data Analyst / BI Specialist,2.2911042215083004,-0.21721520105804543,-1.1285625342341186,active listening  analytical thinking  critical thinking  data visualization  gathering information  people management  presentation  programming language skills  python data analytics  digital marketing  financial analysis  research  technology bsc computer science engineering
be btech,computer science engineering,data analytics; data science; technology; web design,active listening; c; cloud computing; java; programming language skills; python; sql,71,71.0,5,AI/ML Engineer / Data Scientist,2.2533034718292058,1.6888056638856979,-0.3819225381076468,active listening  c  cloud computing  java  programming language skills  python  sql data analytics  data science  technology  web design be btech computer science engineering
be btech,electronics and communication engineering,technology; vlsi,core skills; programming,75.05,75.05,1,Software Developer / Tech Generalist,0.9528544544253164,0.7996051048469107,1.0697894927770746,core skills  programming technology  vlsi be btech electronics and communication engineering
be btech,electrical engineering,data science; sales and marketing,active listening; business knowledge; leadership; machine learning; people management; product knowledge; r; sales,60,60.0,4,Sales & Marketing / Business Development,1.5245467842819116,-0.4846627217236866,-0.03127162850468546,active listening  business knowledge  leadership  machine learning  people management  product knowledge  r  sales data science  sales and marketing be btech electrical engineering
bsc,computer science engineering,teaching,c,85.595,85.595,8,EdTech / Teaching / Curriculum Designer,0.40533585449079534,0.0891752184219076,0.004503771279626832,c teaching bsc computer science engineering
bsc,animation,animation,animation,71.25,71.25,1,Software Developer / Tech Generalist,0.27729770899821865,0.09765599003016084,0.3304000969727492,animation animation bsc animation
bcom,accounting and finance,data analytics; financial analysis; technology,active listening; analytical thinking; business knowledge; gathering information; people management; product knowledge,70,70.0,6,Finance / Accounting / Investment Analyst,1.5627455534632206,-0.723473857838917,-0.3788121107802327,active listening  analytical thinking  business knowledge  gathering information  people management  product knowledge data analytics  financial analysis  technology bcom accounting and finance
be btech,civil engineering,construction,creativity skills; reading; reporting; risk managing; subject knowledge,77.9,77.9,1,Software Developer / Tech Generalist,0.7494924015910454,0.3912020722374141,1.1614481959658516,creativity skills  reading  reporting  risk managing  subject knowledge construction be btech civil engineering
pharmacy,pharmacy,social causes,civil criminal law; people management,88,88.0,8,EdTech / Teaching / Curriculum Designer,0.23638156963769869,-0.22200926653161263,0.04588071983710404,civil criminal law  people management social causes pharmacy pharmacy
be btech,marketing,technology,artificial intelligence; machine learning; python,74.1,74.1,5,AI/ML Engineer / Data Scientist,1.323639488168197,1.17534220876436,0.441209500444623,artificial intelligence  machine learning  python technology be btech marketing
bcom,computer applications,financial analysis,accounting,62.7,62.7,6,Finance / Accounting / Investment Analyst,0.3869169254832721,-0.3241342025339461,-0.059703074551339635,accounting financial analysis bcom computer applications
be btech,civil engineering,construction; urban planning,etabs; proeficiency in software like staad pro,70.3,70.3,1,Software Developer / Tech Generalist,0.6381044696241337,0.5904621653428057,0.862804259206988,etabs  proeficiency in software like staad pro construction  urban planning be btech civil engineering
be btech,civil engineering,design; financial analysis; industry; project management; urban planning,communication; etabs; leadership; negotiation; proeficiency in software like staad pro,66.88,66.88,9,Operations / IT Generalist / Corporate,1.2446991502581506,-0.16209638991533964,0.45936420912662684,communication  etabs  leadership  negotiation  proeficiency in software like staad pro design  financial analysis  industry  project management  urban planning be btech civil engineering
