What was your course in UG?,What is your UG specialization? Major Subject (Eg; Mathematics),What are your interests?,What are your skills ? (Select multiple if necessary),What was the average CGPA or Percentage obtained in under graduation?,KMeans_Cluster,Hierarchical_Cluster,DBSCAN_Cluster,PC1,PC2,PC3,Final_Cluster,SVD1,SVD2,SVD3
B.Tech,Mechanical Engineering ,Financial Analysis;Research;Teaching;Technology;Trading;Data analytics;Data scientist;Gardening,Programming Language skills;Analytical Skills;Communication skills;Negotiation skills;Mass Communication;Leadership;Risk management skills;Data Visualization skills( Power Bi/ Tableau );Machine Learning skills;R;Python;SQL;Good communication skills;Teaching,60,0,0,-1,-0.13375476404337536,-0.3912655504701096,-0.06480705919175536,1,0.9253669315070543,-0.19850571721275215,-0.1713626521290151
B.Tech,Electrical and Electronics Engineering,Software Job,NO,85.5,0,0,0,-0.5968288845303162,-0.1272873845934657,-0.2887937553931745,1,1.1521407529898022,-0.20690965253002228,-0.27668234759800386
B.E. ,Automobile Engineering,Research,"Critical Thinking, Analytic Thinking, Work under Pressure, Leadership, Team work, Excel, Logical Skills, Interpersonal Skills, Presentation Skills, Observation Skills, Designing Skills, Subject Knowledge",87.4,0,0,-1,0.4956125230416751,0.1501194754278097,0.8573530820848784,4,0.043940667846203846,0.08396626541273214,-0.015414706219199008
B.Tech,Biotechnology,"Research,Understand human body,BioTechnology","
Molecular Biology;Structural Biology. Nucleic acid - Protein interactions. Data Analysis",74.195,0,0,-1,-0.6370772287661913,-0.2701063096179431,-0.24268039476137615,1,0.9471726598654818,-0.21915296490928018,-0.1636738880366192
B.Tech,Civil Engineering,Construction;Construction Manegement;Urban Planning,"Proeficiency in Software like STAAD PRO, ETABS",77.9,0,0,-1,-0.8352794569241857,-0.12041233979194073,-0.19320746438664949,1,1.0023737741940235,-0.24314387790001626,-0.22943902175813907
B.Tech,Computer Science Engineering,"Technology,Entrepreneurship","Programming,Leadership skills,Presentation skills,Team work",77.9,0,0,-1,-0.6158793175560254,-0.02253386937484807,-0.22794945082523096,5,1.1810907920402596,0.06279029518462974,0.4746064291899351
B.Tech,Mechanical Engineering,Research;Technology,Data Visualization skills( Power Bi/ Tableau );Machine Learning skills;Python;Artificial Intelligence,61.75,0,0,-1,-0.6760621822898479,0.17278815048802695,-0.19486831633072368,7,1.0527278996640268,0.05144682513655648,-0.44464319374633565
B.Sc,Mathematics,"Financial Analysis, News Coverage, Social Justice, Teaching","AI, ML, Python, Critical Thinking, Analytic Thinking, Team work, Logical Skills, R, Problem Solving skills, Tableau, Observation Skills, Reading",74.955,0,0,-1,0.4090543330295744,-0.4432311221245774,0.1881280147592428,0,0.042889924019373846,0.20310934693707866,0.5597543826389403
B.Sc,Biological sciences ,Financial Analysis;Data analytics,Accounting Skills;Active Listening;Critical Thinking;Business Knowledge;Analytical Skills;Finance related skills;People management;Communication skills;Machine Learning skills,80,0,0,-1,1.2440743911735181,0.23368198729733602,-1.2202000177594567,0,0.027618413053718233,0.1772637675061168,0.5429154334199955
B.Sc,Zoology,Technology,Editing;Writing skills;C++;Medical knowledge,67,0,0,-1,-0.07092478491685958,0.34520415041867275,0.2602315277910059,0,0.22417156471633978,0.36607944622459004,0.7659838318583414
BALLB,Criminal justice/ law enforcement administration,Litigation & Legal service,Civil & Criminal Law,74.86,0,0,-1,-0.5269969956629749,1.4674103228713358,1.9191550660794767,4,0.001815319693826569,-0.0008976326106368742,-0.0003173632288405837
BE,Electrical and Electronics Engineering,Data analytics;Data scientist;All fields related to Data science.,Problem Solving skills;Writing skills;Data Visualization skills( Power Bi/ Tableau );Machine Learning skills;Presentation Skills;Python;SQL;Good communication skills,66.88,0,0,-1,-0.12310103098450978,0.1831287574707056,-0.29989441709457965,3,0.14756280937197513,0.8631972442896675,-0.4108151277148424
BE,Computer Science Engineering ,Technology;Web Designing;Social media marketing,Programming Language skills;C++;R;Python;Java,84.55,0,0,-1,0.8608486330988496,-0.46728922075526785,-0.42930803884694557,3,0.05060684680098228,0.8596077210125387,-0.34362155384893855
B.E,Computer Science Engineering,Software developer ,"Python, Java, SQL",72.105,0,0,-1,0.2064288498340434,-0.09845606531904534,-0.29003106797173206,8,0.2653534882164193,0.2943257953187004,0.6646369742620556
BE,Mechanical Engineering,Research;Teaching;Trading;Data analytics;Govt. Job,Analytical Skills;Data Visualization skills( Power Bi/ Tableau );Machine Learning skills;R;Python;SQL,72,0,0,-1,-0.2693998165872725,0.4478464360212813,-0.2420918550999256,3,0.17088422647941312,1.113324405216479,-0.6018981291762897
B.Tech,Civil Engineering,"Financial Analysis, Research, Technology, Entrepreneurship","Active Listening, AI, ML, Python, Critical Thinking, Analytic Thinking, SQL, Programming, Communication Skills, Leadership, Market Study, Team work, Tableau",82.3,0,0,-1,-0.6349463123942339,-0.22500416387335204,-0.3037582286045312,1,0.9772291379435615,-0.22988471193149387,-0.2086735339708585
BBA,Management,Sales/Marketing;Supply Chain Analysis;Game industry;Service,Active Listening;Critical Thinking;Business Knowledge;People management;Problem Solving skills;Risk management skills,71.25,0,0,-1,1.3483831071493613,1.4066574862757986,1.0391881814332828,4,0.0033707784154106135,0.008952755432954275,0.00882152547362081
BE,Mechanical Engineering,Sports Industry,Gathering Information,56,0,0,-1,-0.2347916934347478,0.42961886238170666,-0.06715855475016878,3,0.17099781076715279,1.1152150204009517,-0.5954623503750391
M.Tech,Aeronautical,Financial Analysis;Research;Technology;Understand human behaviour,People management;Communication skills;Mass Communication;Leadership;Problem Solving skills;Risk management skills;Client management,73.5,0,0,-1,1.9266317893398808,-2.7719185423542307,-3.83341993205364,4,0.0014971458455442991,0.0033935368398047942,0.00662268889760698
B.Com,Accountancy,"Financial Analysis, Take risk for Profits, Trading, Entrepreneurship, Understand Human Behaviour","Accounting Skills, Gathering Informing, Business Knowledge, People Management, Communication Skills, Editing, Cost Accounting, Market Study, Team work, Excel, Logical Skills, Presentation Skills, Wealth Management, Problem Solving skills, Writing, Risk Managing, Reading, Sales, Subject Knowledge",69.16,0,0,-1,0.3738772613430183,-0.7194210722884152,1.8501328632910377,2,0.026384449103211784,0.07698052712495423,0.14900259166040059
B.Tech,Electronics and Communication Engineering,Technology;Data scientist,Programming Language skills;Machine Learning skills;Python;SQL;AWS,67,0,0,-1,-0.6824869972545163,0.10022954442730632,-0.14994058457956375,1,0.9948311780565796,-0.15144187583273996,-0.24204546285506778
BA,General studies ,Trading;Supply Chain Analysis;Content Writing;Market reserach;Social media marketing,Active Listening;Business Knowledge;Communication skills;Negotiation skills;Product knowledge;Writing skills,49,0,0,-1,2.737024269204985,-0.7166729264766206,2.401298054702302,4,0.0038784344074134307,0.012064558591705426,0.016901975957575647
BE,Mechanical Engineering,Data analytics,Programming Language skills;Gathering Information;Artistic/Creative Skills;Analytical Skills;People management;Communication skills;Leadership;Problem Solving skills;Risk management skills;SQL;Java,58.9,0,0,-1,-0.3626710308485032,0.321586819304727,-0.23213682413689096,3,0.19116378026820863,1.1480356977221433,-0.6164938730590357
B.Sc,Computer Science,Data scientist,Active Listening;Programming Language skills;Communication skills;Writing skills;Data Visualization skills( Power Bi/ Tableau );Machine Learning skills;Python;Artificial Intelligence;SQL;Medical knowledge,65,0,0,-1,0.4596801643025586,0.26259703509329657,0.12050002500662797,0,0.03414820205845296,0.19780718059588467,0.547970573610726
BE,Computer Science Engineering,"Technology, Trading, Entrepreneurship","Active Listening, AI, ML, Python, Critical Thinking, Analytic Thinking, Java, SQL, Oracle, Programming, Communication Skills, Work under Pressure, Leadership, Editing, Excel, Logical Skills, C++, R, Linux, Problem Solving skills, Observation Skills",89.3,0,0,-1,0.08270874484706293,0.14596360300333955,-0.7551354989757909,8,0.29909965404139427,1.1305298339303431,0.30874842974437
B.Tech,Electrical and Electronics Engineering,Technology,power system engineering,78.85,0,0,-1,-0.5862912418883833,-0.06248018241582354,-0.20829097704949548,7,1.214164801573878,-0.011737088020372904,-0.034454014586853994
B.Tech,Computer Science ,Financial Analysis;Research;Technology;Web Designing;Data analytics;Game industry,Active Listening;Programming Language skills;Critical Thinking;Gathering Information;Artistic/Creative Skills;Business Knowledge;Analytical Skills;Product knowledge;Problem Solving skills;Risk management skills;Designing skills;Writing skills;Data Visualization skills( Power Bi/ Tableau );Machine Learning skills;C++;R;Linux;Python;Artificial Intelligence;SQL;Java;Cloud Computing;Architecture,80.085,0,0,-1,-0.49484038363911587,0.05667405728531918,0.38220913225566583,1,0.9263874940395292,-0.2023477574347587,-0.15403080803581856
Bachelor of journalism,Mass communication,News Coverage;Technology;Content Writing;Govt. Job;Game industry;Digital marketing;Social media marketing,Active Listening;Communication skills;Negotiation skills;Mass Communication;Leadership;Editing;Writing skills;Social Media Marketing;Content creation;Medical knowledge;Java;Cloud Computing;Architecture;Hospitality;HR;Good communication skills,78,0,1,-1,4.518073277887937,-0.08568715093099749,-10.50952828306759,4,1.543615113682183e-05,7.778550074599559e-05,9.596143762857613e-05
BE,Computer engineering,Technology;Data analytics;Data scientist,Programming Language skills;Analytical Skills;Communication skills;Leadership;Product knowledge;Problem Solving skills;Writing skills;Data Visualization skills( Power Bi/ Tableau );Machine Learning skills;Wealth Management;Presentation Skills;R;Python;Artificial Intelligence;SQL;Cloud Computing;MATLAB;Client management;Good communication skills,66.975,0,0,-1,-0.5667012399537636,0.6487494688619271,-0.481625506097089,3,0.057813287864646686,0.8638709953930271,-0.33912504156085194
B.E,Mechanical Engineering,"Financial Analysis, Social Justice, Trading, Entrepreneurship","Active Listening, ML, Python, Critical Thinking, Analytic Thinking, Gathering Informing, SQL, Communication Skills, Team work, Excel",68.875,0,0,-1,0.23092987016151223,-0.02353405952746817,-0.41303033326443056,4,0.1323295450811197,0.27571966319775576,-0.252526739818101
B.Tech,Genetic Engineering,"Research,Understand human body,BioTechnology","Life science molecular Biology genetics;
Polymerase Chain Reaction (PCR);
Protein Expression;
Biochemistry
·",66.595,0,0,-1,-0.5780361678346232,-0.3031431907805973,-0.325011021293751,1,0.937283584166839,-0.22017933020978742,-0.17580955507734877
B.Tech,Computer Science Engineering,"Data analytics,Machine Learning,Cloud computing",Amazon Web Services (AWS)SQL;Java,81.7,0,0,-1,-0.4698597016225956,0.026692883758832487,-0.3333166137470592,5,1.1735915223038422,0.06549726760577868,0.47564468270426047
MBA,Hospital administration,Financial Analysis;Sales/Marketing;Supply Chain Analysis,Negotiation skills;Leadership;Product knowledge;Problem Solving skills;Good communication skills,70,0,0,-1,-0.17959991310942944,-3.099786451049701,-2.5270937387970442,4,0.002166481949388497,0.0076504440441110474,0.013457457393775796
B.Pharm,Sales & Marketing,Sales/Marketing,"People Management, Communication Skills, Negotiation Skills",66.5,0,0,-1,2.041247477713292,-1.1128439048196233,1.5284914779801557,4,0.011478426821473375,0.027097271952108086,0.01921721303231474
BBA, Management,Sales/Marketing;SAP Consultant in MM;Product Life cycle Management,Leadership;Risk management skills;Wealth Management;Client management,67.545,0,0,-1,-1.2717181787622696,2.5499891168635456,-0.04872683259366002,4,0.0015908362926630622,0.0055451286115155655,0.011515069559429788
B.Com,Commerce ,Web Designing;Data analytics;Game industry;Digital marketing;Data scientist,Editing;Risk management skills;Designing skills;Data Visualization skills( Power Bi/ Tableau );Machine Learning skills;R;Python;SQL,72,0,0,-1,1.107261160033108,-1.0029741525318066,1.0750122069611336,2,0.012857926339910213,0.08164248182097036,0.1416274147399066
B.Com,Commerce ,Research;Sales/Marketing;Teaching;Technology;Trading;Web Designing;Data analytics;Game industry;Digital marketing;Data scientist,Editing;Problem Solving skills;Risk management skills;Designing skills;C++;R;Python;SQL,72,0,0,-1,1.115142551928399,-0.9384946471822868,1.1476176126512538,2,0.012857926339895055,0.0816424818167227,0.14162741476104995
Commercial Art Visual art,Architecture,Research,Architecture,60,0,0,-1,0.37974053012350734,2.1165660331757925,4.224590448659426,4,0.013922119822065654,0.00752870195311501,0.017886361521860752
B.Tech,Information Technology,Technology;Understand human behaviour;Data analytics;Web development,Hardware skills;Programming Language skills;Gathering Information;Artistic/Creative Skills;Java;HR,82.65,0,0,-1,-0.6732459939268811,-0.2158555558807053,0.03869540727552597,1,0.9355924608041924,-0.19812695215837178,-0.16759527754112138
B.Com,Finance,Financial Analysis;Sports Industry,Accounting Skills;Active Listening;Critical Thinking;Analytical Skills;Finance related skills;Mass Communication;Problem Solving skills;Risk management skills;Social Media Marketing,60,0,0,-1,1.269554080490201,-1.960858747188365,1.1634872774955907,2,0.01812702628722973,0.07435673470195221,0.14012593026180467
B.Tech,Civil Engineering,Financial Analysis;Govt. Job;Project Management,Project management,72.2,0,0,-1,-0.7905002222081283,-0.052663729880030444,-0.31878108364725594,1,0.9772291379435344,-0.22988471192253015,-0.20867353396634827
B.Tech,Electrical and Electronics Engineering,"Technology,Entrepreneurship","Creativity Skills,Leadership,Market Study, Teamwork, Programming",71.25,0,0,-1,-0.6747874313259512,-0.15355146399627684,-0.3392237395347868,1,1.0272441449955625,-0.2052975683089195,-0.24702641368124226
B.Sc,Physics,Govt. Job,Artistic/Creative Skills;Editing;Social Media Marketing,70,0,0,-1,0.5145729975591603,0.11611583170422998,-0.17829229585000145,0,0.035092215102943435,0.21287364096443348,0.5977508780913275
B.Tech,Maths ,Financial Analysis;Teaching;Understand human behaviour,Accounting Skills;Business Knowledge,63.65,0,0,-1,1.4769958937449954,0.5617113428038539,-0.36720486976421407,1,0.9215684783216823,-0.2118124297026006,-0.1704624110891733
B.Tech,Computer Science Engineering,Financial Analysis;Game industry,Active Listening;Programming Language skills;People management;Communication skills;Product knowledge;Linux;Java,70.7,0,0,-1,-0.568159995470864,0.017960416201079254,-0.11180388973569226,5,1.1735915223038955,0.06549726759133606,0.4756446827120903
B.Com,Mathematics ,Sales/Marketing;Trading;Understand human behaviour,Artistic/Creative Skills;Analytical Skills;Editing;Writing skills,60,0,0,-1,-0.25495499663498966,-0.635631093451649,-0.3905569933902281,2,0.01287214293179541,0.07854100848727569,0.15042948314508076
