Internships,Projects,Leadership_Positions,Communication_Skills,Problem_Solving_Skills,Teamwork_Skills,Analytical_Skills,Presentation_Skills,Networking_Skills,Cluster,Cluster_Name,PC1,PC2,PC3
0,2,1,1,3,1,1,3,0,3,Project-Driven Builders,0.8719380091842027,-0.23800912371696772,0.37130073674346437
1,2,0,1,1,1,3,2,0,0,Presenters,-0.5169133049459979,-1.543103788617904,0.3991524127018857
0,1,1,3,4,3,4,2,2,1,Leaders & Team Players,1.083373651492485,-0.16389999139016156,-1.0088077323052347
1,4,1,2,0,0,1,2,4,3,Project-Driven Builders,-0.7277088009336494,0.3533818922357753,-0.9660919335292854
0,3,0,4,0,2,2,0,0,2,Communicators,-0.8317943747685764,-2.118580682107157,-0.5410174176641203
0,2,1,4,4,4,2,0,2,3,Project-Driven Builders,1.1169740848868148,0.4174572770046274,-1.3930837888939256
0,2,0,1,0,3,1,4,3,0,Presenters,0.4126744437119383,-0.0026983650331112116,1.3667320498236526
0,2,0,2,2,2,0,1,2,2,Communicators,-0.06909357039832326,0.19655546761391893,0.4726006583823737
0,0,0,3,3,3,4,2,0,2,Communicators,0.19880257845798624,-1.4692181395311368,0.3830009388046552
1,1,0,3,4,4,1,3,1,0,Presenters,0.842061580930363,0.19641135297847043,1.7995286829057806
1,0,0,2,4,0,3,3,4,0,Presenters,-0.7712062816206847,0.5030111075811853,0.6269322988515257
0,0,0,2,4,3,2,2,1,2,Communicators,0.6074639722547607,-0.03896793719428899,0.8986666608899995
1,4,1,3,2,4,2,3,2,3,Project-Driven Builders,1.5015029150029655,-0.18331293859724554,-0.17114561748024323
2,4,1,4,4,4,1,1,0,3,Project-Driven Builders,1.2324172250371748,-0.03810244180560275,-0.1899288487636412
1,2,0,1,4,3,4,3,0,0,Presenters,1.4400679818514999,-1.2654885232475213,0.8222323787755517
0,3,0,3,3,1,0,0,1,2,Communicators,-0.14491877507751583,-0.535752757708985,0.012721170796455196
2,3,1,2,0,1,3,3,0,3,Project-Driven Builders,-0.6358633186054331,-1.2957982086976048,-0.1245586718780111
1,4,0,3,2,3,1,4,2,0,Presenters,0.950940680322887,-0.7097797978065926,1.5479721122864651
0,2,1,2,4,1,3,1,1,3,Project-Driven Builders,0.6988115839150706,-0.44404141955798826,-1.2729778405296883
0,2,0,2,0,3,1,2,4,2,Communicators,-0.1926710890794346,0.3581760817089803,0.2910810783364725
0,1,0,0,2,1,2,4,3,0,Presenters,0.2579539018431888,0.09865088739772565,1.1697417072466252
1,2,0,2,4,2,0,4,0,0,Presenters,0.804108552813953,-0.25710462899388253,2.4635829740411994
0,3,1,2,4,1,3,3,2,3,Project-Driven Builders,1.3431011224327614,-0.4934275562224964,-0.6300350307693733
0,2,1,0,3,0,1,2,0,3,Project-Driven Builders,0.5463505195521642,-0.10062758335461065,-0.1549342379035224
0,2,0,1,0,1,0,1,0,2,Communicators,-0.8035205482885065,-0.8035936216172884,0.6108663392432593
1,2,0,1,2,4,0,0,3,2,Communicators,0.3239494559973579,1.4054723522646815,0.1793527793386805
0,0,0,1,2,4,4,0,4,2,Communicators,0.20404155519518308,0.5961002277286451,-1.1353218594190095
0,4,1,2,1,2,2,3,3,3,Project-Driven Builders,0.9830735829806225,-0.3118643635204659,-0.6936470147771117
1,3,0,4,3,1,2,4,2,0,Presenters,0.023371701511592173,-1.1376723648554876,1.305659743134633
0,0,1,3,4,2,0,2,4,1,Leaders & Team Players,0.09237948214806,2.134962585725005,0.003791265943974621
2,4,0,4,4,1,3,1,1,2,Communicators,-0.11961607740159591,-1.4505763752059062,-0.13134052455651324
1,1,1,1,4,1,1,1,0,1,Leaders & Team Players,0.14707881584289953,0.607636786737726,-0.17014968754723242
2,2,1,2,2,2,4,3,2,1,Leaders & Team Players,0.04095182104110447,-0.2062518164853321,-0.4376751043626388
2,0,1,1,3,4,4,2,0,1,Leaders & Team Players,0.5727406195607011,0.25163195476808575,-0.1635668659730889
0,0,1,3,1,3,0,4,0,1,Leaders & Team Players,-0.023208027142001715,0.14712884648586763,1.4421476961401094
0,0,1,4,1,3,0,1,4,1,Leaders & Team Players,-0.9089477408014204,1.7311503571578588,-0.5456261443245318
1,2,0,4,2,2,4,1,0,2,Communicators,-0.6045209013961319,-2.0999033449423647,-0.2587588487009812
2,4,1,2,2,3,4,1,0,3,Project-Driven Builders,0.8078129040629206,-1.1595543718260652,-1.278902666529743
0,4,0,2,2,2,0,0,1,2,Communicators,0.4600525691220907,-0.6052402082314181,-0.11406405119915218
0,1,1,0,1,0,0,2,1,1,Leaders & Team Players,-0.5289854772509286,0.5965746078106936,0.042273382279527885
0,0,0,0,4,2,2,4,2,0,Presenters,0.9891334277195684,0.4084917375421373,1.613521077878446
0,4,0,4,1,2,3,0,1,2,Communicators,-0.15462004309735072,-2.204744762590476,-1.086041479230727
2,0,0,2,1,1,0,2,1,0,Presenters,-1.9722213873558079,0.49515996038191024,1.6519572550823665
1,0,1,2,3,2,1,3,4,1,Leaders & Team Players,-0.1569610001206564,2.00707745004271,0.3096519656981663
0,4,1,2,2,0,4,2,3,3,Project-Driven Builders,0.4913423517335811,-1.0733353744244203,-1.846811734900053
2,1,0,4,3,2,0,1,4,2,Communicators,-1.336458369757294,1.5146647075837523,0.7662081025805215
1,3,0,1,4,2,4,2,4,0,Presenters,1.0820313905207506,-0.058978814789156786,-0.4353845371299828
0,1,1,1,4,2,2,1,3,1,Leaders & Team Players,0.8396789979503829,1.2571300039726048,-1.0685196467187508
0,3,0,4,2,1,0,1,0,2,Communicators,-0.4857261989591909,-1.3391817470285452,0.5789379160288937
0,2,1,4,4,1,3,2,4,3,Project-Driven Builders,0.3189465632723219,0.22309101842409151,-1.2530556748702084
2,3,0,4,3,3,2,3,0,0,Presenters,0.3004644494269627,-1.256535303304008,1.4623328510269988
0,4,1,0,2,3,2,4,3,3,Project-Driven Builders,2.3045494491730603,0.27131595166855565,-0.12400033119385408
1,1,1,4,0,0,1,2,1,1,Leaders & Team Players,-2.066830177339416,-0.40122343132757193,-0.10642652945354518
0,2,1,2,4,2,3,0,2,3,Project-Driven Builders,0.8651334199914437,0.16209155896503977,-1.82621447264695
0,1,0,1,2,1,2,0,3,2,Communicators,-0.6583041166966743,0.25407995893513147,-0.6847967738345858
0,3,0,3,3,0,2,1,0,2,Communicators,-0.20579006133848618,-1.8553942261515635,-0.051812464724129904
0,4,1,0,1,0,1,3,3,3,Project-Driven Builders,0.6257823682698487,0.14627840835949724,-0.5090074308922893
2,0,1,1,0,2,3,2,2,1,Leaders & Team Players,-1.2823292549313234,0.644969270513864,-0.42120841189850183
2,4,0,0,3,0,4,3,4,0,Presenters,0.3626968670747536,-0.3661927626039765,-0.07700831804761575
1,4,1,3,1,2,4,3,4,3,Project-Driven Builders,0.4581459806477212,-0.5670348630579163,-1.2571572411586789
1,1,1,3,4,2,3,4,3,1,Leaders & Team Players,0.5945962939959483,0.5285119536072818,0.22043906716278988
1,2,0,1,4,2,4,0,4,2,Communicators,0.4020452982905451,0.36922725088456354,-1.2276642366561397
2,4,0,3,2,2,4,1,1,2,Communicators,-0.12206506877032694,-1.7685883061553591,-0.4802088423892018
0,1,1,1,0,3,3,4,4,1,Leaders & Team Players,0.44486995702911475,0.5733526405810506,-0.2707632613426851
1,1,0,0,3,0,2,2,0,0,Presenters,-0.40176148711076015,-0.5876202736559637,0.8801447950912212
2,4,1,2,3,0,1,0,4,3,Project-Driven Builders,-0.4656538260920758,1.2373997854941523,-1.5452017339499506
2,0,0,0,1,1,4,4,2,0,Presenters,-1.0043279227408046,-0.3437715721092119,1.1914835941236357
2,4,0,2,3,4,1,3,0,0,Presenters,1.4025190160435597,-0.6313467254585807,1.691665107063654
2,2,1,3,1,1,3,3,4,3,Project-Driven Builders,-1.0082979681357076,0.42959473047322927,-0.534908551617254
0,3,0,4,4,1,2,4,1,0,Presenters,0.7574784717488805,-1.6407286439727962,1.3024526813687616
2,1,0,4,0,2,4,1,2,2,Communicators,-2.034469835821974,-1.1097973722830887,-0.31808663871910925
0,4,0,4,2,2,2,1,2,2,Communicators,0.2570312057197737,-1.4092561181873131,-0.41323837364583565
2,0,1,4,0,1,0,4,1,1,Leaders & Team Players,-2.1026422148538595,0.44845164175295893,1.528526774271069
1,2,0,0,0,2,0,3,0,0,Presenters,-0.2301903185081938,-0.3741842692940803,1.7990794916767003
1,3,1,0,3,0,3,2,4,3,Project-Driven Builders,0.47075024846877406,0.7171502283380276,-1.3043101510548643
1,3,0,0,3,1,2,0,2,2,Communicators,0.22231338106099788,-0.025643112959848693,-0.5584303261392494
1,3,1,2,4,2,2,4,3,3,Project-Driven Builders,1.4316650642445021,0.5669232109003156,0.2555244836757476
2,2,0,0,4,4,4,2,0,0,Presenters,1.4934846524403054,-0.5760173402175237,0.6181089321691839
1,0,0,2,0,2,2,2,2,2,Communicators,-1.4822713806224317,-0.11634267269784895,0.694233279771734
1,0,0,2,0,0,1,0,4,2,Communicators,-2.7036446214549463,0.8901744388617711,-0.34420467995793064
0,4,1,4,2,0,4,0,3,3,Project-Driven Builders,-0.301346566963131,-1.2826008927631873,-2.771215498982857
1,0,0,0,2,2,1,1,3,2,Communicators,-0.6443807343237663,1.3817623449895722,0.484134012571558
1,2,0,1,1,1,2,0,2,2,Communicators,-0.9876407267397329,-0.2553351318351785,-0.5188606323707466
2,0,0,2,4,3,2,4,4,0,Presenters,0.10370003294235014,1.465793490917891,1.7822536177195207
1,1,1,0,2,2,2,0,2,1,Leaders & Team Players,-0.10006780268136274,1.1339519907089604,-1.2818039845915403
0,0,0,2,0,3,3,0,1,2,Communicators,-0.9934940231258947,-0.8087546176952923,-0.5350135196962906
1,3,0,2,4,3,1,4,0,0,Presenters,1.565533790010245,-0.7280646132112991,2.078965597717077
2,4,1,3,2,3,3,0,4,3,Project-Driven Builders,0.21595695495680511,0.6078468300011748,-2.029566973815588
0,2,0,0,1,1,4,2,4,0,Presenters,-0.01229264645256477,-0.46409637891371935,-0.7106772112025248
0,4,0,3,2,3,4,3,2,0,Presenters,1.3074536441334248,-1.9641933532281903,-0.04448210223382784
2,0,1,0,3,4,3,3,1,1,Leaders & Team Players,0.8806632502888415,1.091838887906457,0.4581832601213949
0,2,1,4,1,0,1,4,3,3,Project-Driven Builders,-0.7598269760094656,-0.19602598909096453,0.23463543900921557
2,4,0,4,3,4,2,3,4,0,Presenters,0.8663781968654958,0.1445386734751989,0.7892530494584328
0,2,1,4,2,0,2,1,1,3,Project-Driven Builders,-0.828853595161404,-0.9037565140259362,-1.1187698524659597
1,0,0,2,4,2,1,1,4,2,Communicators,-0.4726200518583122,1.6711456965283678,0.4369030817865321
1,2,1,2,0,4,1,2,3,1,Leaders & Team Players,0.14252528531802325,1.0467280774111627,-0.30401581478194784
0,1,0,3,3,0,4,1,2,2,Communicators,-0.8384867244865142,-1.301599834314302,-0.6963671122262285
0,1,0,1,3,3,4,4,2,0,Presenters,1.25347544249887,-0.7571442750431397,0.8727862235220604
0,3,1,4,4,1,1,2,4,3,Project-Driven Builders,0.5468730662261199,0.6817679964744482,-0.7712301070660774
0,4,0,4,3,2,2,3,3,0,Presenters,0.894712249175102,-1.0572089956461885,0.41479179780006875
1,3,0,0,1,2,4,3,2,0,Presenters,0.5694632841736216,-1.151791155647513,0.1780631388874817
0,4,0,1,2,3,4,4,3,0,Presenters,1.8911414893871201,-1.2894206289779482,0.2664725724031984
2,4,1,1,3,4,3,3,1,3,Project-Driven Builders,1.991131521747791,-0.11880719564196614,-0.0836852215749334
1,3,0,1,3,4,0,2,3,0,Presenters,1.3307041059344014,1.1238680339273996,1.0207751407167112
1,3,1,2,1,4,0,2,3,3,Project-Driven Builders,0.7499456208863607,1.2952525578381826,-0.0819327189448667
1,0,0,3,0,2,4,0,2,2,Communicators,-1.9464698098858872,-0.84779664488452,-0.8498510695874508
1,2,1,0,1,4,2,2,1,1,Leaders & Team Players,1.039492104593299,0.4615757939126949,-0.268905142494383
2,4,0,0,4,4,3,3,0,0,Presenters,2.280818002801508,-0.8156133958983995,1.1192168660006123
0,2,0,0,3,4,0,0,3,2,Communicators,1.2453996121399855,1.472556038228232,0.024898510168433186
0,4,1,2,0,3,4,0,0,3,Project-Driven Builders,0.7242545865546138,-1.907746784485749,-2.2446734166805995
0,4,0,2,0,2,4,3,2,0,Presenters,0.5016335588182127,-2.2067025844409733,-0.2048902009046254
2,3,1,0,2,3,4,2,3,3,Project-Driven Builders,0.9867305891223861,0.5276897223117951,-1.1306770715906844
1,3,1,2,3,2,4,2,1,3,Project-Driven Builders,0.9351311243170913,-0.8774523305695715,-1.040939065642162
1,2,0,4,4,0,0,2,3,2,Communicators,-0.8463158460590824,0.38883809447188106,0.970743626003838
1,2,0,4,2,1,0,4,3,0,Presenters,-0.777921012492364,0.06288581860603054,1.8608951589884801
2,4,1,3,1,0,4,0,4,3,Project-Driven Builders,-1.1840550564005015,-0.3173864801296975,-2.5682321414719333
2,0,1,2,4,4,0,0,0,1,Leaders & Team Players,0.11895909855787523,1.8073051996765053,0.19480224943313973
2,3,1,2,2,3,3,4,4,3,Project-Driven Builders,0.7988379207274672,0.7072492703329628,-0.03908379290066159
1,0,0,0,1,1,2,0,0,2,Communicators,-1.359961785235252,-0.3119919300435678,0.04979222918983347
2,0,1,0,1,1,1,3,3,1,Leaders & Team Players,-1.0756862509234364,1.8479064233368963,0.4983570525382626
0,3,1,3,1,0,3,2,0,3,Project-Driven Builders,-0.3374788121304695,-1.9361311880311725,-1.001203576163229
2,0,0,4,1,0,4,3,2,0,Presenters,-2.445115110462112,-1.1629902121050881,0.67480020766932
0,2,0,1,2,2,1,3,3,0,Presenters,0.517584129875722,0.23656663393047614,0.9406927165189469
1,4,1,2,2,3,2,3,0,3,Project-Driven Builders,1.4206130525264582,-0.8902585331555759,0.06540538708438949
0,0,1,1,2,1,0,0,3,1,Leaders & Team Players,-0.8013131492977889,1.8783280153791828,-0.9374146599593883
2,3,0,2,3,1,4,0,3,2,Communicators,-0.5256541608897572,-0.4721336485689455,-1.1200302348822826
0,2,1,2,4,3,3,0,2,3,Project-Driven Builders,1.2404563295108335,0.30271733157659253,-1.766002015318434
2,0,0,3,0,4,3,2,3,2,Communicators,-1.3092784388242547,0.26649261794758167,0.5600331018661224
0,0,0,3,4,4,4,2,1,2,Communicators,0.8651974919716997,-0.8031706905739334,0.34301916821920336
2,4,1,0,1,2,3,2,3,3,Project-Driven Builders,0.5652908997576575,0.34238493545438503,-1.0670917567858664
1,0,0,4,1,1,2,4,0,0,Presenters,-1.5589034647846576,-1.4240211819392068,1.9138822984637158
0,2,1,3,1,0,1,2,3,3,Project-Driven Builders,-0.8833960758526166,0.1686686007852084,-0.6954992779891914
2,1,1,4,0,3,0,4,4,1,Leaders & Team Players,-1.1257090041834221,1.6113314621345067,1.0649963197968613
2,1,1,0,0,1,4,0,1,1,Leaders & Team Players,-1.3594223829044474,-0.12136759805969739,-1.707048530112222
2,1,1,0,2,4,3,2,4,1,Leaders & Team Players,0.6068775644831585,1.9135526926307234,-0.6390269705416554
2,3,1,1,0,2,4,2,1,3,Project-Driven Builders,-0.19377626800350467,-0.8550994390627056,-0.9885907554527303
1,2,1,4,0,4,0,4,4,1,Leaders & Team Players,-0.04536738307689549,1.2262876254323305,0.7875774639080751
2,3,0,1,2,4,4,0,0,2,Communicators,0.603675610716972,-1.1419978290267152,-0.542435173089617
2,3,1,4,0,2,2,3,3,3,Project-Driven Builders,-0.8664352243669956,-0.0445984762419338,-0.19965111475102781
1,4,0,4,4,3,1,2,1,2,Communicators,1.0705253703702193,-0.8133417144100481,0.8692802440347155
0,3,0,0,2,4,4,3,4,0,Presenters,1.9471262123121464,-0.23713610251407968,-0.15272967751888206
1,0,0,3,2,0,1,4,0,0,Presenters,-1.4371431518870572,-0.8699709261828992,2.209787319167462
0,3,0,1,2,2,1,3,3,0,Presenters,0.8509611826449229,-0.01826487793871789,0.8047480166852312
0,4,1,1,4,0,0,1,2,3,Project-Driven Builders,1.0194103411163176,0.5460724840522556,-0.8296715034732419
2,0,1,3,0,4,1,3,3,1,Leaders & Team Players,-0.9456058989256658,1.5492218856201763,0.6355827155875405
1,4,0,3,2,1,3,4,2,0,Presenters,0.3057454110995101,-1.704539832949249,0.8097769299915861
0,4,0,2,4,4,1,0,1,2,Communicators,1.916960778482248,-0.38753941329521074,-0.20423894665729603
0,3,0,4,4,1,2,2,3,2,Communicators,0.3394763248628468,-0.7097142321498457,0.0755545024772055
1,0,0,3,1,4,3,0,3,2,Communicators,-0.9574772617604852,0.3156308216440115,-0.5207352490254632
2,1,1,1,4,4,1,4,1,1,Leaders & Team Players,1.385622891062126,1.4191103003193422,1.4551740070958703
0,4,0,0,4,3,4,1,1,2,Communicators,2.3191980926521722,-1.3024751255450593,-0.7308152410397145
0,1,1,3,0,2,1,3,1,1,Leaders & Team Players,-0.5481982401343442,-0.2861772243796178,0.2745136538613026
1,1,1,4,1,2,1,1,0,1,Leaders & Team Players,-1.127023766611786,-0.26550279087497675,-0.2516342628587339
2,2,1,3,1,2,2,4,3,1,Leaders & Team Players,-0.4766992600810023,0.4614675421330822,0.4476381289759635
2,4,1,4,3,3,4,4,2,3,Project-Driven Builders,1.137022034300529,-0.8980146693212852,-0.13227654989267526
1,2,1,0,3,0,1,1,0,3,Project-Driven Builders,0.00140434100372617,0.25689779099218735,-0.41735982419987205
2,2,0,4,1,4,1,3,1,0,Presenters,-0.39954863785674005,-0.418707339527151,1.7197529285385653
2,2,0,1,3,0,2,4,4,0,Presenters,-0.45924320816640235,0.5789714380800525,1.278673866576133
0,1,0,4,4,0,0,4,3,0,Presenters,-0.46144220054934304,0.19945695509201405,1.83322611181384
0,4,1,1,1,0,0,0,2,3,Project-Driven Builders,-0.13419985173469895,0.19295451894520307,-1.4412116887087987
2,4,1,3,1,0,2,0,1,3,Project-Driven Builders,-1.182415945078361,-0.7403377772377832,-1.502451204536562
1,1,1,1,2,1,0,4,0,1,Leaders & Team Players,-0.03927001528697101,0.41112570631783496,1.4327867216077528
0,2,1,0,1,3,2,3,1,1,Leaders & Team Players,1.2091153736223472,-0.03657535304565591,-0.0666920135265495
2,1,0,1,2,3,3,2,0,0,Presenters,-0.1445176397875166,-0.5895808867446309,0.9063513024280939
1,2,1,4,2,2,0,0,0,3,Project-Driven Builders,-0.6929079507739507,0.06970896645430623,-0.49366336670158895
2,4,0,0,2,1,0,4,1,0,Presenters,0.4807443001245458,-0.16829882141966016,2.081724881682182
1,4,0,1,1,1,2,4,4,0,Presenters,0.3009383502956492,-0.35410740516419503,0.7670249871498841
0,2,1,4,0,0,3,1,2,3,Project-Driven Builders,-1.4653619893798933,-1.1748943246493766,-1.675277199754472
1,2,1,3,1,1,2,0,0,3,Project-Driven Builders,-1.0665089285669223,-0.7397070073415892,-1.2226990711583596
1,0,1,3,0,4,4,0,3,1,Leaders & Team Players,-0.9357019745761326,0.4681828840031043,-1.8850958982926245
0,4,0,1,2,3,3,2,1,0,Presenters,1.5632002824434432,-1.516931688232071,-0.0541929136060678
0,1,1,0,0,3,2,1,2,1,Leaders & Team Players,0.16666416997278924,0.623848894300838,-1.0574512646704215
2,4,1,2,2,4,4,2,0,3,Project-Driven Builders,1.3564403333128128,-1.1056158761167756,-0.7545780095212907
1,2,1,1,1,3,1,3,1,1,Leaders & Team Players,0.5617085002788563,0.3996969532870076,0.4457900513144946
2,3,1,4,3,2,1,2,0,3,Project-Driven Builders,-0.005069684747141665,-0.29781149939821594,0.24056047424110474
0,4,0,4,2,0,1,4,0,0,Presenters,0.04496677838982836,-2.3514551071758567,1.4662322240875474
0,1,0,4,0,3,2,0,4,2,Communicators,-1.2660117856376463,0.04698783027963205,-0.8062631197315391
2,0,0,3,1,0,4,3,1,0,Presenters,-2.1863786171317434,-1.3504901050426534,0.8222267797966273
0,0,1,0,2,3,0,4,1,1,Leaders & Team Players,0.9369837957058832,1.2465106310464584,1.3362225153105385
1,0,0,4,3,4,4,0,3,2,Communicators,-0.4742548110569614,0.06076003528546676,-0.7294247415021052
0,4,1,3,3,3,4,3,0,3,Project-Driven Builders,2.001433879248781,-1.9193234092548692,-0.7029985144466359
1,2,0,1,0,2,1,0,2,2,Communicators,-0.9918116498348822,0.09544313839971122,-0.19890570307518066
0,3,0,4,3,4,1,1,1,2,Communicators,0.9840398085010039,-0.7486369978080116,0.3504959262815509
2,1,0,0,1,3,3,1,0,2,Communicators,-0.42155077760700327,-0.45817532110715964,0.3911861232577498
0,1,1,1,4,3,3,0,1,1,Leaders & Team Players,1.1658157700720009,0.3700489505082212,-1.4826307433574109
0,0,1,2,3,4,1,2,1,1,Leaders & Team Players,0.8991116191431003,0.9677183876959073,0.21228873658920072
1,2,0,4,0,1,4,0,1,2,Communicators,-1.8423819997722148,-2.0682254063153196,-1.0307057191790223
2,0,0,1,4,4,3,3,0,0,Presenters,0.7242698521068509,0.012392615506729864,1.6649059829740092
0,1,1,1,0,2,1,1,0,1,Leaders & Team Players,-0.41303084664712686,-0.10898252744101035,-0.508194491009797
1,4,1,3,2,2,2,4,4,3,Project-Driven Builders,0.8527685082696588,0.20638809729580976,-0.12613211198902247
1,3,1,4,2,4,3,0,1,3,Project-Driven Builders,0.5135941920446198,-0.5953138060618963,-1.5851754431008838
1,0,0,0,2,4,1,2,1,0,Presenters,0.350962711870545,0.8186867552919902,1.3673449064402101
0,0,1,0,0,1,1,3,3,1,Leaders & Team Players,-0.6591714909944028,1.1596284811113877,0.04584116391921588
0,4,1,1,0,4,2,0,0,3,Project-Driven Builders,1.2171668858764546,-0.8622924858829991,-1.5686010093527707
2,0,0,3,1,0,0,4,1,0,Presenters,-2.223975197032047,-0.01016040210581538,2.5218795147522575
0,1,1,1,4,1,3,3,0,1,Leaders & Team Players,0.9707800639372425,-0.5500843544308859,-0.061382169208793115
2,2,0,2,2,4,3,1,4,2,Communicators,0.02505164830266025,0.7068603308651925,-0.22893038118187387
1,1,1,4,4,1,0,4,1,1,Leaders & Team Players,-0.09054927243937075,0.509189021784984,1.3874661084612614
0,0,1,1,4,4,1,2,2,1,Leaders & Team Players,1.4132235627552774,1.6844601001132047,0.11018419103669833
2,3,0,4,4,3,1,1,2,2,Communicators,0.1565055853400658,0.17783510081515605,0.5934624678062398
2,4,1,2,2,4,1,0,2,3,Project-Driven Builders,0.780262361703675,0.8956612705855008,-1.0548207869560762
2,1,1,2,0,0,4,4,3,1,Leaders & Team Players,-1.5590002001625647,-0.2337426924051717,-0.2056653329756078
2,2,1,0,2,1,3,2,4,1,Leaders & Team Players,-0.18571411130581056,1.236843862926871,-0.9556090423609196
2,3,1,3,0,3,3,3,0,3,Project-Driven Builders,-0.10825743918450703,-1.2058666995461458,-0.0022234395824444046
0,4,1,4,2,1,2,4,3,3,Project-Driven Builders,0.6617438716628654,-0.7752157378411366,-0.23678397529674927
1,3,0,0,0,3,1,1,2,2,Communicators,0.11323277180206474,0.08587015831145353,0.18756393646102185
1,4,1,1,3,3,0,0,0,3,Project-Driven Builders,1.3450574408442402,0.4212335708788494,-0.6619286001042334
2,1,0,0,2,3,0,4,3,0,Presenters,0.15986585343069418,1.6350871174294521,2.3113101163086776
0,3,0,4,1,4,3,2,2,2,Communicators,0.5735612089207185,-1.4632163302934906,-0.0507843551459482
1,0,1,2,3,0,3,1,2,1,Leaders & Team Players,-1.0773722013800093,0.4280521106861554,-1.058093836424902
2,4,0,3,2,3,2,3,3,0,Presenters,0.4230232229696359,-0.3301887394103578,0.8273245024053504
0,4,0,1,1,0,0,1,2,2,Communicators,-0.2567139019876858,-0.5496408126123667,0.029233364567502224
1,1,0,0,4,2,0,3,1,0,Presenters,0.7078103058374429,0.84587416093008,1.9822579491520687
0,3,0,4,4,2,3,1,0,2,Communicators,0.7013096506969793,-1.9756152146234414,-0.1892197043956131
2,3,1,1,1,1,2,0,3,3,Project-Driven Builders,-0.7657833165174932,0.7953994374046811,-1.608788462183082
2,1,0,2,3,1,2,0,0,2,Communicators,-1.1907691551060184,-0.38542192193864294,0.21764010172052017
